@id,@lon,@lat,name,osm_id,denomination,opening_hours,addr:postcode,no,isced:field,source,building:material,x_coord,operator,name:en,note,addr:state,phone,addr:street,amenity,email,building,religion,tourism,addr:city,drinking_water,address,addr:housenumber,office,building:condition,place,categories,shop,man_made,fixme,capacity,description,y_coord,unocha:pcode,fee,type
4861866324,-12.0476364,8.8676259,Benevolent Islamic Secondary school,,,,,142,,,,824761,,,,,,,school,,,,,,,Ropolon,,,,,Education,,,,,,981508,,,School
4861866325,-12.0422566,8.8985144,Birch Memorial School,,,,,141,,,,825326,,,,,,,school,,,,,,,sylvernus Street,,,,,Education,,,,,,984932,,,School
4861866326,-12.0557278,8.8871936,St .Francis Secondary School,,,,,140,,,,823853,,,,,,,school,,,,,,,off Azzolini Highway,,,,,Education,,,,,,983667,,,School
4861866329,-12.0369380,8.8832686,Our Lady Of Fatima Primary school,,,,,137,,,,825925,,,,,,,school,,,,,,,Teko Road,,,,,Education,,,,,,983249,,,School
4861866398,-12.0447353,8.8873504,Institute of Business and information Technology,,,,,68,,,,825063,,,,,,,school,,,,,,,5 Magburaka Road,,,,,Education,,,,,,983694,,,Institution
4981291522,-12.0504575,7.7829717,Vocational secondary school,,,,,,,,,,,Vocational secondary school,,,,,school,,,,,,,,,,,,,,,,,,,,,
5074059021,-12.5130035,7.5267300,Bonthe Secondary School,,,,,,,,,,,Bonthe secondary school,,,,,school,,,,,,,,,,,,,,,,,,,,,
5129898023,-12.5484200,8.6841553,A.D Wurie Secondary School,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
5191234222,-12.2060900,9.2976601,St. Joseph Primary School,,,Mo-Fr 09:00-14:30; Sa-Su,,,,,,,,,,,,St. Joseph Street,school,,,,,,,,,,,,,,,,,,,,,
5194307837,-12.0620993,8.1135824,experimental school 1,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
5194342677,-12.0682894,8.1150603,NJALA UNIVERSITY LIBRARY,,,,,,,,,,NJALA UNIVERSITY,,,,,,school,,,,,,,,,,,,,,,,,Its an electronic library  with standard books.,,,,
5194427823,-12.0531521,8.1093126,Mosongo school,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
5271854812,-13.2710364,8.4805735,WAM Collegiate School,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
5342137925,-13.2591897,8.4841631,Vine Memorial Secondary,,,,,,,,,,,,,,,Main Motor Road,school,,,,,,,,,,,,,,,,,,,,,
5440880622,-13.1542013,8.4312558,Chapel preparatory school,,,Mo-Fr 08:00-16:00,,,,,,,Juma,,,,,OSMAN LANE,school,,,,,,,,10,,,,,,,,,,,,,
5462671221,-13.1309323,8.4099906,Jui primary school 15126,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
5462671321,-13.1151124,8.4002198,15095,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
5462671322,-13.0959644,8.3907345,15110,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
5855289008,-11.7620040,9.0636786,Saint George's Roman Catholic Primary School,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
5855289009,-11.7759833,9.1153935,Saint Henry's Roman Catholic Primary School,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
5855289011,-11.7522753,9.0465804,Saint Matthew's Secondary School,,catholic,,,,,,,,,,,,,,school,,,christian,,,,,,,,,,,,,,,,,,
5855289012,-11.7520446,9.0456692,Saint Joseph's Primary School,,catholic,,,,,,,,,,,,,,school,,,christian,,,,,,,,,,,,,,,,,,
6113000711,-12.0523948,8.8799111,Fawe Primary School,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
6141041488,-12.0694617,8.1145083,School of Natural Resources Management,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
6193676485,-12.0713518,8.1070842,UMC Primary School  Mokondeh,,,,,,,,,,,,,,,,school,,,,,,,,,,,,,,,,,,,,,
