uuid,upstream,source,name,version,date_modifi,completenes,source_url,raw-source,type,services,physical_ad,phone,mobile,email,url,activities,beds,ancillary_s,tags,scope_of_se,nature_of_f,ownership,staff,defining_ho,notes,inpatient_s,raw_source,what3words,source2,note,family_prac,emergency_p,heliport,contact,servicios_d,fracturas_a,traslados_d,service,lon,lat
"2afa6225e77f4cf1a120c9acb1d9137a","The Standby Task Force¶HF1665","MOHS DHIS","Kortuma Mchp","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","matchsticks.deluged.elder","MOHS DHIS","null","null","null","null","null","null","null","null","null",-10.83199177,7.921483885
"3b39f84461d14e1db25e86fa192fb4cf","The Standby Task Force¶HF1036","SL-MOH","Kowama","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","defraud.underlie.loin","SL-MOH","null","null","null","null","null","null","null","null","null",-11.5725254,7.4355869
"b762fcfd24ba436c82e411daa39c3678","The Standby Task Force¶HF0812","SL-MOH","Kowama (Paramidical)","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","rocket.outline.choppy","SL-MOH","null","null","null","null","null","null","null","null","null",-11.74854657,7.950946002
"bfa4509302084cc1824e857196693cfe","The Standby Task Force¶HF0393","SL-MOH","Koya","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","jumpy.pizazz.impressions","SL-MOH","null","null","null","null","null","null","null","null","null",-13.03518478,8.966735579
"39764f8a60f74633bbcc24033905ffc7","The Standby Task Force¶HF0394","SL-MOH","Koya","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","jumpy.pizazz.impressions","SL-MOH","null","null","null","null","null","null","null","null","null",-13.03518478,8.966735579
"05b86226727247b4bb525db2b015291f","The Standby Task Force¶HF1218","SL-MOH","Koya Town","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","octopus.tragedy.super","SL-MOH","null","null","null","null","null","null","null","null","null",-13.1661,8.4344
"f9dec13580a64909bd47c30fda19cec8","The Standby Task Force¶HF0079","SL-MOH","Koyagbema","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","respond.prone.debit","SL-MOH","null","null","null","null","null","null","null","null","null",-11.20323528,7.848504343
"4604082e791f4f21bdbd11d3b27f278c","The Standby Task Force¶HF0823","SL-MOH","Kpamajama","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","horseflesh.pines.slalom","SL-MOH","null","null","null","null","null","null","null","null","null",-11.4964788,8.3002997
"015acf4831b946cb8198104f7f659931","The Standby Task Force¶HF0056","SL-MOH","Kpandebu","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","sportswriter.aftercare.procedure","SL-MOH","null","null","null","null","null","null","null","null","null",-11.07142147,8.215257969
"b69a85cc446b43a08a3307396f73e716","The Standby Task Force¶HF0006","SL-MOH","Kpandebu","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","despoiled.verily.resorted","SL-MOH","null","null","null","null","null","null","null","null","null",-11.192719,7.75539
"36bc649ecc1447af856e5b8a5aa771c3","The Standby Task Force¶HF1235","ASSL","Kpandebu Dama Community Health Centre","5","2016-06-22 13:37:17.667661+00:00","35.29%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","winds.exuberantly.takeover","ASSL","null","null","null","null","null","null","null","null","null",-11.142962,7.726888
"01802939b0ab4f02b289845cf609cb3d","The Standby Task Force¶HF1298","ASSL","Kpanga Kabundeh Government Hospital","5","2016-06-22 13:37:17.667661+00:00","35.29%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","stimulated.minute.hazes","ASSL","null","null","null","null","null","null","null","null","null",-11.7212448,7.3566324
"e4d337c5c25f4defab581429b4156ff9","The Standby Task Force¶HF0092","SL-MOH","Kpayama 1","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","taken.carting.smudges","SL-MOH","null","null","null","null","null","null","null","null","null",-11.17963428,7.866534028
"61312d1b39cf409ba3ad1cc844d26d49","The Standby Task Force¶HF0093","SL-MOH","Kpayama 2","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","briefer.takers.factor","SL-MOH","null","null","null","null","null","null","null","null","null",-11.17748844,7.86876882
"40bea9f2b6cd4fc5858098ba7833fe2d","The Standby Task Force¶HF0088","SL-MOH","Kpetema","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","cooking.flipper.vase","SL-MOH","null","null","null","null","null","null","null","null","null",-11.18574809,7.856893569
"ed1f3b9043d841a4b9c54ce76572a45b","The Standby Task Force¶HF1037","SL-MOH","Kpetema","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","seclude.enthused.uphold","SL-MOH","null","null","null","null","null","null","null","null","null",-11.5569159,7.1379954
"217e4d97ff6946ffb2be544f38da6f05","The Standby Task Force¶HF0057","SL-MOH","Kpetema","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","undeclared.virtual.antechamber","SL-MOH","null","null","null","null","null","null","null","null","null",-11.07433471,8.274552274
"563364894aad4557aa15decb10151c7f","The Standby Task Force¶HF0777","SL-MOH","Kpetema","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","propping.unspeakably.tugs","SL-MOH","null","null","null","null","null","null","null","null","null",-11.9911661,7.8218473
"0dfc9d73fd424326adffed54fd2730c7","The Standby Task Force¶HF1286","ASSL","Kpetema Community Health Post","5","2016-06-22 13:37:17.667661+00:00","35.29%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","greatness.reruns.almost","ASSL","null","null","null","null","null","null","null","null","null",-11.7551463,7.8543731
"f48bc7fb519b491d9d4af7e145ba0faf","OpenStreetMap¶n4504696812","OpenStreetMap","Kpetema MCHP","2","2016-11-16 17:58:51+00:00","41.18%","http://www.openstreetmap.org/node/4504696812","null","clinic","null","null","078125693","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","breadth.orientated.clubbing","OpenStreetMap","null","null","null","null","null","null","null","null","null",-10.6544955,8.9591006
"2fe9366347b44876b915a66da7db8f05","The Standby Task Force¶HF0206","SL-MOH","Kpetema Toli","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","ambient.defensible.crater","SL-MOH","null","null","null","null","null","null","null","null","null",-10.65399441,8.960746024
"fb06b4ce594d4307a34cc425ef0cf8cd","The Standby Task Force¶HF0831","SL-MOH","Kpetewoma","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","twin.mealtimes.liable","SL-MOH","null","null","null","null","null","null","null","null","null",-11.8160698,7.7303733
"1aca4b559ccf431bb3e54a0f8a597e22","The Standby Task Force¶HF0852","SL-MOH","Kpewama","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","oafs.subclinical.pivoting","SL-MOH","null","null","null","null","null","null","null","null","null",-11.55233073,8.333207058
"0ba0780c97ee477da4c8879e18b43ec2","The Standby Task Force¶HF1626","MOHS DHIS","Kpolie's Clinic","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Private Clinic","null","null","null","null","null","null","null","null","null","null","null","shares.terminology.cheat","MOHS DHIS","null","null","null","null","null","null","null","null","null",-11.7344428,7.95895428
"e7a43f94c5e045f49845a14eba6e67f2","The Standby Task Force¶HF1038","SL-MOH","Kpowobu","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","overshot.megacities.trapping","SL-MOH","null","null","null","null","null","null","null","null","null",-11.5701377,7.3437694
"d9edf5ad93394caf81235cb8c23c4794","The Standby Task Force¶HF0853","SL-MOH","Kpuabu","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","contested.unedited.trumps","SL-MOH","null","null","null","null","null","null","null","null","null",-11.74371716,8.192829763
"e7740899165944a8b31fb52b579293a6","The Standby Task Force¶HF1590","MOHS DHIS","Krim Clinic","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Private Clinic","null","null","null","null","null","null","null","null","null","null","null","pitchers.roaring.crass","MOHS DHIS","null","null","null","null","null","null","null","null","null",-13.24356209,8.481997757
"7db85129aa6548d7b994b63fa20a0811","The Standby Task Force¶HF0353","SL-MOH","Kukuna","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","overturn.autographs.terraced","SL-MOH","null","null","null","null","null","null","null","null","null",-12.6657748,9.3974574
"0ee739ef58c24b1ea644c6b92882ff5f","The Standby Task Force¶HF1260","ASSL","Kukuna Community Health Centre","5","2016-06-22 13:37:17.667661+00:00","35.29%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","overturn.autographs.terraced","ASSL","null","null","null","null","null","null","null","null","null",-12.6657748,9.3974574
"2c5b5aafcb4b4682adc57ecb0dcb2b7f","OpenStreetMap¶n4504696798","OpenStreetMap","Kukuna Health Center","2","2016-11-16 17:37:10+00:00","41.18%","http://www.openstreetmap.org/node/4504696798","null","clinic","null","null","078555667","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","gets.frequenting.lentil","OpenStreetMap","null","null","null","null","null","null","null","null","null",-12.6701983,9.3885538
"065fa79552c7401a9214d0b171da6ac1","The Standby Task Force¶HF0666","SL-MOH","Kumrabai Station","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","rationalism.layering.searchers","SL-MOH","null","null","null","null","null","null","null","null","null",-11.9368682,8.5414645
"19ee2e74f9ad490ca620fe5dd745e7d6","The Standby Task Force¶HF0723","SL-MOH","KumrabaiYoni","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","tinted.sideboard.notified","SL-MOH","null","null","null","null","null","null","null","null","null",-12.3215556,8.4380919
"e610156b36ba48adb0e37fca443d4aaa","The Standby Task Force¶HF0498","SL-MOH","Kumula","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","path.negotiators.pyrotechnic","SL-MOH","null","null","null","null","null","null","null","null","null",-11.4024307,9.0646363
"559aeab1f099458ab39bea2c5eb4e47b","The Standby Task Force¶HF0015","SL-MOH","Kundorma","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","inhibitors.starting.scholastic","SL-MOH","null","null","null","null","null","null","null","null","null",-11.237645,8.3112594
"9662e5417cb84220b189397ee1bb0e96","The Standby Task Force¶HF1021","SL-MOH","Kundorwahun","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","clutters.peanut.dumbbell","SL-MOH","null","null","null","null","null","null","null","null","null",-11.4566119,7.5277401
"10bd341553214a678e075786fd45f8d3","The Standby Task Force¶HF0157","SL-MOH","Kundundu","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","snippet.adversities.midbrain","SL-MOH","null","null","null","null","null","null","null","null","null",-10.6807343,8.8972902
"60e85d8ee5dc46c18433a2bfc283f7d9","OpenStreetMap¶n4504695151","OpenStreetMap","Kundundu MCHP","2","2016-11-16 17:37:01+00:00","41.18%","http://www.openstreetmap.org/node/4504695151","null","clinic","null","null","non","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","skims.restarted.fabricate","OpenStreetMap","null","null","null","null","null","null","null","null","null",-10.6807086,8.8979885
"c2939edd433e4ef3914d74856aeef594","The Standby Task Force¶HF0277","SL-MOH","Kunsho","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","separately.buttering.sunspot","SL-MOH","null","null","null","null","null","null","null","null","null",-12.07925696,8.955033737
"0a74ea057dc44ab79b4b3d0dd33aa353","The Standby Task Force¶HF1582","MOHS DHIS","Kuntolor Chc","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","farmed.nails.rush","MOHS DHIS","null","null","null","null","null","null","null","null","null",-13.18164539,8.459084638
"ce0b137db69046bc8db85d5168918b17","The Standby Task Force¶HF0708","SL-MOH","Kunya","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","electorate.shoplifted.deforming","SL-MOH","null","null","null","null","null","null","null","null","null",-11.517285,9.1554918
"c115f1c294644f7bb73526ccf0e52ab8","The Standby Task Force¶HF0576","SL-MOH","Kuranko","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","blinkered.neutral.humaneness","SL-MOH","null","null","null","null","null","null","null","null","null",-12.87289438,8.476600105
"26198f32d5844ba999b5eb1656ecfe3c","The Standby Task Force¶HF0487","SL-MOH","Kurubonla","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","backbone.coupons.chancellors","SL-MOH","null","null","null","null","null","null","null","null","null",-10.948478,9.1952828
"e69cb1f507f14470bde3ba795cded0e4","The Standby Task Force¶HF0490","SL-MOH","Kurubonla","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","backbone.coupons.chancellors","SL-MOH","null","null","null","null","null","null","null","null","null",-10.948478,9.1952828
"a5c37b3ef69b416c8b8d80983b506a5b","The Standby Task Force¶HF0130","SL-MOH","Kwangor","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","unmasked.gently.fraternity","SL-MOH","null","null","null","null","null","null","null","null","null",-10.880217,8.4909607
"05d827b8fb6c4bef9cfccfcb2d814a42","OpenStreetMap¶n4504695167","OpenStreetMap","Kwellu Ngieya","2","2016-11-16 17:37:04+00:00","35.29%","http://www.openstreetmap.org/node/4504695167","null","hospital","null","null","076779542","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","spectacles.chairwoman.cancan","OpenStreetMap","null","null","null","null","null","null","null","null","null",-10.8409846,8.4030395
"494133f7327342f79baad48e78f5182d","The Standby Task Force¶HF1729","MOHS DHIS","Kwellu Ngieya Chp","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","suppliers.sieves.nonresponse","MOHS DHIS","null","null","null","null","null","null","null","null","null",-10.83920491,8.404201747
"addcf25c72d747b59e885cf5cad44d2b","The Standby Task Force¶HF1531","MOHS DHIS","Kwidadu Mchp","5","2016-06-22 13:37:17.667661+00:00","41.18%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","cuddled.rewritable.brasserie","MOHS DHIS","null","null","null","null","null","null","null","null","null",-10.9478494,8.716371349
"5ca4c38e14be4ac3953bfdb26338a4ea","The Standby Task Force¶HF1361","US Embassy Sierra Leone","L. M. Memorial Clinic","5","2016-06-22 13:37:17.667661+00:00","41.18%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","wool.caskets.values","US Embassy Sierra Leone","null","null","null","null","null","null","null","null","null",-13.2404999,8.4774668
"379a0ae180804e66ba339f6756fe0639","The Standby Task Force¶HF1595","MOHS DHIS","L.M Memorial Clinic","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Private Clinic","null","null","null","null","null","null","null","null","null","null","null","palace.gone.yourself","MOHS DHIS","null","null","null","null","null","null","null","null","null",-13.23951244,8.477874805
"a24a364df7e24b8d974613ec5cc4dfa5","The Standby Task Force¶HF1423","Yellow Pages, Cybo","Labs Pharmaceuticals","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","pharmacy","null","null","null","null","null","null","null","null","null","null","null","averages.cover.canny","Yellow Pages, Cybo","null","null","null","null","null","null","null","null","null",-13.237259,8.488092
"2a26c08f57bb46fc8fafa7da57966727","The Standby Task Force¶HF1362","US Embassy Sierra Leone","Lacs Clinic and Nursing Home","5","2016-06-22 13:37:17.667661+00:00","41.18%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","nasal.contents.spires","US Embassy Sierra Leone","null","null","null","null","null","null","null","null","null",-13.246341,8.481858
"a99466e9a39345c5ae7874625e56418a","The Standby Task Force¶HF0306","SL-MOH","Laiya","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","emptiness.assassins.lettered","SL-MOH","null","null","null","null","null","null","null","null","null",-12.1059755,9.4544241
"3b28dc047d7c41da9a3ecfb5520e72d4","The Standby Task Force¶HF1140","SL-MOH","Lakka Ogoo Farm","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","ticked.surviving.evoked","SL-MOH","null","null","null","null","null","null","null","null","null",-13.2618,8.4039
"7448948b95f8451997faa79a77f70185","The Standby Task Force¶HF1706","MOHS DHIS","Laleihun Kovoma Chc","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","tapestry.indicates.farmers","MOHS DHIS","null","null","null","null","null","null","null","null","null",-10.90865876,8.105686586
"fb9760945205473d9389d58b5593cc72","The Standby Task Force¶LR21-000018","Standby Task Force","Lamgbamba","2","2016-08-16 20:00:23.697479+00:00","35.29%","http://www.standbytaskforce.org/","https://data.humdata.org/dataset/liberia-healthsites","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","null","librarians.spangled.receptor","Standby Task Force","null","null","null","null","null","null","null","null","null",-12.27502,8.2159
"61a27e1789df41b18dc9315463844a1c","The Standby Task Force¶HF1390","Yellow Pages, Cybo","Lamtech","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Medical,Dental practice,hospital","null","null","null","null","null","null","null","null","null","null","null","waving.oppose.sardine","Yellow Pages, Cybo","null","null","null","null","null","null","null","null","null",-13.199452,8.480676
"348bfe2b254649458aaf6d05e72ca756","The Standby Task Force¶HF0094","SL-MOH","Lango town","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","jiggle.tagging.taking","SL-MOH","null","null","null","null","null","null","null","null","null",-11.18594351,7.873434264
"2838688cd0c24390b9bf73f902f9bb54","The Standby Task Force¶HF0095","SL-MOH","Largo","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Centre","null","null","null","null","null","null","null","null","null","null","null","hereditary.outlook.duplicated","SL-MOH","null","null","null","null","null","null","null","null","null",-11.1046054,8.0508076
"9a7b192d6dae41d1a03f6053d7cfc4fd","The Standby Task Force¶HF0974","SL-MOH","Lawana","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","sized.mapmakers.cheapening","SL-MOH","null","null","null","null","null","null","null","null","null",-12.5044411,8.0861676
"69532366b9b94d28909095c92e5915be","The Standby Task Force¶HF0894","SL-MOH","Lawana","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","affiliated.correctness.blurring","SL-MOH","null","null","null","null","null","null","null","null","null",-12.0138234,7.644352
"21d01c4b01f846388a9af18582033cda","The Standby Task Force¶HF1550","MOHS DHIS","Lea Consulting Clinic","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Private Clinic","null","null","null","null","null","null","null","null","null","null","null","crisp.stereos.spicy","MOHS DHIS","null","null","null","null","null","null","null","null","null",-13.23699419,8.484454446
"5e5c48438f634766aa1fbc0d2917e798","The Standby Task Force¶HF1141","SL-MOH","Leicester","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Community Health Post","null","null","null","null","null","null","null","null","null","null","null","twisty.reckon.after","SL-MOH","null","null","null","null","null","null","null","null","null",-13.21908981,8.459916951
"72b50d47d50b4540af2ce5ac4be3c816","The Standby Task Force¶HF1428","Yellow Pages, Cybo","Leigh Pharmaceuticals","5","2016-06-22 13:37:17.667661+00:00","47.06%","null","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","pharmacy","null","null","null","null","null","null","null","null","null","null","null","global.nappy.parks","Yellow Pages, Cybo","null","null","null","null","null","null","null","null","null",-13.23228,8.47528
"ff75a0df048c4564a750a8503b2322c9","The Standby Task Force¶HF0007","SL-MOH","Lelima","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","yarn.levied.shopkeeper","SL-MOH","null","null","null","null","null","null","null","null","null",-11.1970501,8.0597283
"fc73f08868f2407bb6561984e2fa2980","The Standby Task Force¶HF0468","SL-MOH","Lengekoro","5","2016-06-22 13:37:17.667661+00:00","41.18%","http://health.gov.sl/","https://data.humdata.org/dataset/sierra-leone-healthsites","null","null","null","null","null","null","null","Maternal and Child Health Post","null","null","null","null","null","null","null","null","null","null","null","uprisings.shallowness.windowpanes","SL-MOH","null","null","null","null","null","null","null","null","null",-11.6770038,9.4663544
